388	2935
36	2596
197	2609
686	4186
1815	1906
31	2233
354	3797
1709	1980
1943	3464
95	4156
46	2022
313	2263
349	3527
802	899
47	2310
40	3165
1045	2922
2266	3230
77	3230
15	2714
6	5946
19	2459
73	2961
15	3051
1569	3345
10	3257
12	2409
49	2490
9	4361
34	3184
382	3429
215	3163
44	2222
70	2315
623	2302
20	2474
154	2720
390	1909
76	4460
14	2983
404	2938
10	3028
2308	2793
28	1965
33	2099
58	2073
81	2794
280	3059
88	2877
929	2998
8	2962
371	2142
52	2751
105	4181
75	3129
102	3163
416	3517
5	2866
19	3582
1445	2162
347	2826
1392	4448
32	3724
2200	2896
688	2083
460	3197
199	1927
1050	3064
12	2665
80	1528
1	3545
1123	3223
1199	2389
69	3796
1049	2791
44	2982
333	3625
1444	2924
48	1869
284	3661
96	2904
39	3089
27	2682
2010	2312
79	2795
13	4588
31	3031
349	2988
150	2827
1968	2467
3	1871
55	3063
133	2792
500	3935
30	3660
15	4462
36	2230
370	3486
149	2707
57	3283
3442	3682
513	2997
8	1922
556	2963
506	2572
152	3190
432	3453
1	800
1001	1020
191	3633
922	2527
6	3535
746	2773
108	2790
29	2863
3	4010
37	2697
672	3510
99	3248
32	3141
220	2991
878	3424
142	3108
13	3278
799	3307
7	2428
5	2590
31	2874
73	2580
434	3636
109	2996
806	2621
90	3297
233	2606
44	3111
14	5218
1030	2828
19	2921
263	1145
10	2708
69	3598
145	1419
24	2715
17	2452
37	2942
29	3048
197	3252
3	3837
298	3627
38	3211
72	1661
95	3622
7	3949
18	3034
131	2588
40	3742
462	3079
4	2419
7	3434
11	2326
186	2087
58	2317
170	2090
43	3451
2403	2953
257	2764
14	2888
101	4146
2	2755
6	1963
10	2881
12	3556
144	2158
2440	2900
3493	3722
4578	4990
58	3525
22	3146
17	2233
209	2617
1962	3233
1864	2627
57	2578
237	2244
241	3132
11	2870
440	2244
1110	3953
2342	2971
9	2314
1773	1843
21	2734
264	3780
2	2617
547	1933
18	2599
70	3100
103	2124
68	3281
205	2406
27	3318
107	2576
3	3647
25	2974
854	1513
16	3906
228	3588
11	2690
320	1657
18	2110
467	3006
1939	2664
153	3417
40	3057
173	4736
16	2866
30	3561
2108	3132
625	4963
20	1925
123	3465
14	2075
81	2686
6	3750
317	3287
40	2629
51	3451
193	2886
37	2887
92	3144
44	3344
36	1969
15	2711
189	3091
409	3372
2505	2765
5	1896
55	3051
846	2458
24	2850
194	1663
395	2405
44	2823
48	2520
109	3493
236	3317
52	1565
2481	3781
887	2929
1295	2915
217	1642
10	3416
54	1626
304	2476
368	3050
68	1832
1304	3108
124	2774
12	4097
755	2697
2461	5100
4	2971
17	4257
526	3297
250	2695
253	3921
13	2601
895	2887
2	2490
27	1830
6	2603
372	2888
61	3071
2527	3042
39	2551
476	4720
23	3518
5	3416
76	2228
58	1422
225	3299
706	2433
